"number","project","owner","reviewer","date","rscore","vscore"
"65188","platform/frameworks/opt/telephony","sandeep kunta","Deckard Autoverifier","2014-03-17 04:51:54.336000000",0,1
"65188","platform/frameworks/opt/telephony","sandeep kunta","Wink Saville","2014-04-08 20:46:09.388000000",2,0
"65191","platform/frameworks/base","Vladimir Marko","Deckard Autoverifier","2013-09-11 17:10:08.857000000",0,1
"65191","platform/frameworks/base","Vladimir Marko","Wesley martinez","2013-11-09 05:40:27.169000000",-1,0
"65191","platform/frameworks/base","Vladimir Marko","Vladimir Marko","2013-11-11 12:13:45.703000000",0,0
"65191","platform/frameworks/base","Vladimir Marko","Vladimir Marko","2013-11-29 17:19:35.558000000",0,1
"65191","platform/frameworks/base","Vladimir Marko","Vladimir Marko","2015-05-19 09:02:06.918000000",0,0
"65191","platform/frameworks/base","Vladimir Marko","Vladimir Marko","2015-05-19 11:22:51.507000000",0,1
"65191","platform/frameworks/base","Vladimir Marko","Narayan Kamath","2015-05-26 09:52:52.154000000",1,0
"65191","platform/frameworks/base","Vladimir Marko","John Spurlock","2015-06-16 21:48:02.776000000",1,0
"65191","platform/frameworks/base","Vladimir Marko","Dan Sandler","2015-06-16 22:52:35.528000000",2,0
"65352","platform/frameworks/opt/telephony","","Wink Saville","2013-09-12 21:13:15.843000000",2,1
"65741","platform/packages/apps/Settings","Elliott Hughes","Elliott Hughes","2013-09-18 22:09:31.019000000",0,1
"65741","platform/packages/apps/Settings","Elliott Hughes","Raph Levien","2013-09-18 22:13:08.021000000",1,0
"65741","platform/packages/apps/Settings","Elliott Hughes","Elliott Hughes","2013-09-18 22:17:52.495000000",0,0
"65741","platform/packages/apps/Settings","Elliott Hughes","Roozbeh Pournader","2013-09-18 22:47:40.503000000",0,0
"65741","platform/packages/apps/Settings","Elliott Hughes","Roozbeh Pournader","2013-09-18 22:49:14.917000000",1,0
"65741","platform/packages/apps/Settings","Elliott Hughes","Raph Levien","2013-09-18 22:49:39.186000000",0,0
"65741","platform/packages/apps/Settings","Elliott Hughes","Fabrice Di Meglio","2013-09-19 00:05:28.805000000",0,0
"65741","platform/packages/apps/Settings","Elliott Hughes","Elliott Hughes","2013-09-20 20:44:32.040000000",2,0
"66220","platform/frameworks/opt/telephony","Chaitanya Saggurthi","Deckard Autoverifier","2013-09-26 05:35:35.275000000",0,1
"66220","platform/frameworks/opt/telephony","Chaitanya Saggurthi","Deckard Autoverifier","2014-03-13 14:12:46.322000000",0,1
"66220","platform/frameworks/opt/telephony","Chaitanya Saggurthi","Deckard Autoverifier","2014-04-09 00:19:31.436000000",0,0
"66220","platform/frameworks/opt/telephony","Chaitanya Saggurthi","Deckard Autoverifier","2014-06-19 00:53:22.320000000",0,-1
"66220","platform/frameworks/opt/telephony","Chaitanya Saggurthi","John Huang","2014-10-01 23:11:22.187000000",0,0
"66220","platform/frameworks/opt/telephony","Chaitanya Saggurthi","Bill Yi","2014-11-07 02:29:01.838000000",2,0
"66532","platform/frameworks/opt/telephony","sandeep kunta","Deckard Autoverifier","2013-10-03 23:42:24.433000000",0,-1
"66532","platform/frameworks/opt/telephony","sandeep kunta","Deckard Autoverifier","2013-10-18 17:17:09.581000000",0,1
"66532","platform/frameworks/opt/telephony","sandeep kunta","Wink Saville","2014-04-08 20:52:10.979000000",-1,0
"66532","platform/frameworks/opt/telephony","sandeep kunta","Deckard Autoverifier","2014-04-09 00:18:56.028000000",0,0
"66532","platform/frameworks/opt/telephony","sandeep kunta","Wink Saville","2014-04-23 23:24:13.196000000",2,0
"66532","platform/frameworks/opt/telephony","sandeep kunta","Wink Saville","2014-04-25 23:58:02.175000000",0,1
"66546","platform/frameworks/opt/telephony","Srikanth Chintala","Deckard Autoverifier","2013-10-05 14:36:54.097000000",0,-1
"66546","platform/frameworks/opt/telephony","Srikanth Chintala","Deckard Autoverifier","2013-10-10 18:26:18.250000000",0,1
"66546","platform/frameworks/opt/telephony","Srikanth Chintala","Alex Yakavenka","2013-12-02 23:04:53.886000000",1,0
"66546","platform/frameworks/opt/telephony","Srikanth Chintala","Deckard Autoverifier","2013-12-30 20:54:42.575000000",0,1
"66546","platform/frameworks/opt/telephony","Srikanth Chintala","Wink Saville","2014-04-08 21:11:01.405000000",2,0
"66691","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2013-10-05 17:08:59.605000000",0,-1
"66691","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2013-10-11 05:09:38.609000000",0,1
"66691","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-04-08 20:59:37.743000000",-1,0
"66691","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-04-09 00:18:55.673000000",0,0
"66691","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-04-21 22:31:39.627000000",2,1
"66711","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2013-10-11 13:39:33.269000000",0,1
"66711","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-04-08 21:14:19.148000000",-1,0
"66711","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-04-09 00:18:55.259000000",0,0
"66711","platform/frameworks/opt/telephony","Alan Wang","Ajay Nambi","2014-04-21 20:48:42.541000000",0,0
"66711","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-04-23 23:10:25.017000000",0,0
"66711","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-04-25 23:53:54.504000000",2,0
"66711","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-04-25 23:59:09.586000000",0,1
"68895","platform/frameworks/opt/telephony","Narayan Kamath","Wink Saville","2013-10-31 14:17:39.240000000",2,0
"68895","platform/frameworks/opt/telephony","Narayan Kamath","Narayan Kamath","2013-10-31 14:19:06.657000000",0,1
"69100","platform/packages/apps/Settings","Shuhrat Dehkanov","Shuhrat Dehkanov","2013-11-01 09:53:24.887000000",1,0
"69100","platform/packages/apps/Settings","Shuhrat Dehkanov","Elliott Hughes","2013-11-05 16:48:45.650000000",2,1
"70514","platform/packages/apps/Settings","Lorenzo Colitti","Amith Yamasani","2013-11-26 00:57:46.125000000",2,0
"70514","platform/packages/apps/Settings","Lorenzo Colitti","Lorenzo Colitti","2013-11-26 01:06:37.888000000",0,1
"70515","platform/packages/apps/Settings","Lorenzo Colitti","Amith Yamasani","2013-11-26 00:58:07.922000000",2,0
"70515","platform/packages/apps/Settings","Lorenzo Colitti","Lorenzo Colitti","2013-11-26 01:07:08.599000000",0,0
"70515","platform/packages/apps/Settings","Lorenzo Colitti","Lorenzo Colitti","2013-11-26 01:07:24.537000000",0,1
"70989","platform/frameworks/opt/telephony","shishir","Wink Saville","2013-11-28 00:55:35.778000000",-1,0
"70989","platform/frameworks/opt/telephony","shishir","shishir","2013-11-28 01:37:04.690000000",0,0
"70989","platform/frameworks/opt/telephony","shishir","Wink Saville","2013-11-28 03:50:17.964000000",1,0
"70989","platform/frameworks/opt/telephony","shishir","John Huang","2013-12-05 00:02:24.224000000",2,0
"70989","platform/frameworks/opt/telephony","shishir","John Huang","2013-12-05 00:59:27.868000000",0,1
"71001","platform/packages/apps/Settings","Henrik Baard","Amith Yamasani","2013-12-04 19:02:52.654000000",2,0
"71001","platform/packages/apps/Settings","Henrik Baard","Amith Yamasani","2013-12-04 19:05:28.796000000",0,1
"72359","platform/frameworks/opt/telephony","shishir","Wink Saville","2013-12-13 16:41:54.387000000",2,0
"72359","platform/frameworks/opt/telephony","shishir","Wink Saville","2013-12-13 19:53:23.617000000",0,0
"72605","platform/packages/apps/Settings","Kenny Root","Elliott Hughes","2013-12-13 21:31:50.105000000",2,0
"72605","platform/packages/apps/Settings","Kenny Root","Kenny Root","2013-12-13 21:37:32.530000000",0,0
"72669","platform/frameworks/opt/telephony","shishir","Wink Saville","2013-12-16 19:47:41.195000000",2,0
"73170","platform/packages/apps/Settings","Johan Redestig","Deckard Autoverifier","2014-01-07 12:40:56.987000000",0,1
"73170","platform/packages/apps/Settings","Johan Redestig","Amith Yamasani","2014-01-07 18:37:49.096000000",2,0
"73682","platform/packages/apps/Settings","Elliott Hughes","Narayan Kamath","2014-01-03 21:04:09.612000000",2,0
"73682","platform/packages/apps/Settings","Elliott Hughes","Elliott Hughes","2014-01-03 21:28:07.693000000",0,1
"73682","platform/packages/apps/Settings","Elliott Hughes","Narayan Kamath","2014-01-03 21:30:48.646000000",0,0
"73682","platform/packages/apps/Settings","Elliott Hughes","Elliott Hughes","2014-01-03 21:33:11.934000000",0,0
"74060","platform/packages/apps/Settings","Johan Redestig","Deckard Autoverifier","2014-01-25 11:45:54.597000000",0,1
"74060","platform/packages/apps/Settings","Johan Redestig","Deckard Autoverifier","2014-04-09 00:23:45.807000000",0,0
"74060","platform/packages/apps/Settings","Johan Redestig","Conley Owens","2014-04-30 16:52:24.906000000",0,1
"74060","platform/packages/apps/Settings","Johan Redestig","Zhihai Xu","2014-04-30 18:20:42.293000000",2,0
"74060","platform/packages/apps/Settings","Johan Redestig","Zhihai Xu","2014-04-30 18:22:34.056000000",2,0
"74060","platform/packages/apps/Settings","Johan Redestig","Zhihai Xu","2014-04-30 18:22:46.085000000",0,1
"79540","platform/frameworks/opt/telephony","David Daynard","Deckard Autoverifier","2014-02-05 07:54:11.034000000",0,-1
"79540","platform/frameworks/opt/telephony","David Daynard","Deckard Autoverifier","2014-04-09 00:23:24.706000000",0,0
"79540","platform/frameworks/opt/telephony","David Daynard","Wink Saville","2014-04-09 18:16:41.611000000",2,0
"79540","platform/frameworks/opt/telephony","David Daynard","Wink Saville","2014-04-16 20:21:48.112000000",0,1
"79541","platform/packages/apps/Settings","David Daynard","Deckard Autoverifier","2014-02-02 20:46:23.758000000",0,1
"79541","platform/packages/apps/Settings","David Daynard","Deckard Autoverifier","2014-04-09 00:23:29.887000000",0,0
"79541","platform/packages/apps/Settings","David Daynard","Wink Saville","2014-04-09 18:16:53.554000000",2,0
"79541","platform/packages/apps/Settings","David Daynard","Wink Saville","2014-04-16 20:21:44.941000000",0,1
"79688","platform/system/vold","Colin Cross","Elliott Hughes","2014-01-23 22:55:18.295000000",2,0
"79688","platform/system/vold","Colin Cross","Colin Cross","2014-01-23 23:02:04.662000000",0,1
"79689","platform/system/vold","Colin Cross","Elliott Hughes","2014-01-24 00:21:59.915000000",0,0
"79689","platform/system/vold","Colin Cross","Colin Cross","2014-01-24 00:30:54.860000000",0,0
"79689","platform/system/vold","Colin Cross","Elliott Hughes","2014-01-24 00:46:55.584000000",0,0
"79689","platform/system/vold","Colin Cross","Elliott Hughes","2014-01-24 19:33:36.330000000",2,0
"79689","platform/system/vold","Colin Cross","Colin Cross","2014-01-24 20:28:17.786000000",0,1
"79711","platform/packages/apps/Settings","Takeshi Aimi","John Spurlock","2014-01-27 15:00:38.931000000",2,0
"79711","platform/packages/apps/Settings","Takeshi Aimi","Takeshi Aimi","2014-01-28 09:39:26.569000000",0,0
"79711","platform/packages/apps/Settings","Takeshi Aimi","John Spurlock","2014-01-28 14:03:35.959000000",0,1
"80592","platform/packages/apps/Settings","Brian Carlstrom","Brian Carlstrom","2014-01-30 21:47:33.392000000",0,1
"80592","platform/packages/apps/Settings","Brian Carlstrom","Kenny Root","2014-01-30 21:48:15.347000000",2,0
"80961","platform/frameworks/opt/telephony","Alan Wang","Alan Wang","2014-02-04 02:59:35.098000000",0,0
"80961","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-02-16 20:45:58.883000000",0,-1
"80961","platform/frameworks/opt/telephony","Alan Wang","derektan","2014-03-12 22:27:40.901000000",0,0
"80961","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-04-09 00:19:34.707000000",0,0
"80961","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-08-13 06:12:23.269000000",0,-1
"80961","platform/frameworks/opt/telephony","Alan Wang","Bill Yi","2014-11-07 02:29:06.593000000",2,0
"80962","platform/frameworks/opt/telephony","Alan Wang","Alan Wang","2014-02-04 02:59:44.725000000",0,0
"80962","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-02-16 15:02:34.498000000",0,-1
"80962","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-04-09 00:22:30.179000000",0,0
"80962","platform/frameworks/opt/telephony","Alan Wang","Deckard Autoverifier","2014-05-21 06:04:02.259000000",0,-1
"80962","platform/frameworks/opt/telephony","Alan Wang","Bill Yi","2014-11-07 02:29:05.055000000",2,0
"80962","platform/frameworks/opt/telephony","Alan Wang","Wink Saville","2014-11-07 16:15:41.916000000",0,0
"81050","platform/system/vold","Robert Craig","Nick Kralevich","2014-02-04 17:23:21.518000000",0,0
"81050","platform/system/vold","Robert Craig","Robert Craig","2014-02-04 17:26:39.995000000",0,0
"81050","platform/system/vold","Robert Craig","Stephen Smalley","2014-02-04 17:39:24.982000000",0,0
"81050","platform/system/vold","Robert Craig","Stephen Smalley","2014-02-04 17:42:55.857000000",0,0
"81050","platform/system/vold","Robert Craig","Robert Craig","2014-02-04 17:50:10.250000000",0,0
"81050","platform/system/vold","Robert Craig","Stephen Smalley","2014-02-04 19:08:03.032000000",0,0
"81050","platform/system/vold","Robert Craig","Nick Kralevich","2014-02-06 14:05:53.838000000",2,0
"81050","platform/system/vold","Robert Craig","Stephen Smalley","2014-02-06 15:28:55.787000000",1,0
"81050","platform/system/vold","Robert Craig","Nick Kralevich","2014-02-11 17:13:39.763000000",0,1
"81439","platform/system/vold","Colin Cross","Elliott Hughes","2014-02-07 05:41:46.665000000",2,0
"81439","platform/system/vold","Colin Cross","Mark Salyzyn","2014-02-07 15:49:10.362000000",2,0
"81439","platform/system/vold","Colin Cross","Colin Cross","2014-02-07 21:27:32.602000000",0,1
"81991","platform/system/vold","Stephen Smalley","Robert Craig","2014-02-12 14:42:31.733000000",1,0
"81991","platform/system/vold","Stephen Smalley","Nick Kralevich","2014-02-12 14:47:32.689000000",2,0
"81991","platform/system/vold","Stephen Smalley","Robert Craig","2014-02-12 14:47:57.975000000",0,0
"81991","platform/system/vold","Stephen Smalley","Stephen Smalley","2014-02-12 15:29:21.215000000",0,0
"81991","platform/system/vold","Stephen Smalley","Nick Kralevich","2014-02-12 23:09:14.443000000",0,1
"82061","platform/system/vold","Mark Salyzyn","Mark Salyzyn","2014-02-12 22:27:19.181000000",1,1
"82061","platform/system/vold","Mark Salyzyn","Mark Salyzyn","2014-02-12 22:29:04.326000000",1,1
"82061","platform/system/vold","Mark Salyzyn","Elliott Hughes","2014-02-12 22:46:29.141000000",2,0
"82731","platform/packages/apps/Settings","Nitin Shivpure","Matthew Xie","2014-02-24 00:49:16.232000000",2,1
"83280","platform/frameworks/opt/telephony","Steven Liu","Deckard Autoverifier","2014-03-02 03:48:45.908000000",0,1
"83280","platform/frameworks/opt/telephony","Steven Liu","Deckard Autoverifier","2014-04-09 00:20:51.535000000",0,0
"83280","platform/frameworks/opt/telephony","Steven Liu","Deckard Autoverifier","2014-06-26 19:43:39.125000000",0,1
"83280","platform/frameworks/opt/telephony","Steven Liu","John Huang","2014-09-04 17:39:24.755000000",2,0
"83280","platform/frameworks/opt/telephony","Steven Liu","Bill Yi","2014-11-07 02:29:03.395000000",2,0
"83474","platform/packages/apps/Settings","Narayan Kamath","Elliott Hughes","2014-02-26 18:04:01.099000000",2,0
"83474","platform/packages/apps/Settings","Narayan Kamath","Narayan Kamath","2014-02-27 11:42:08.669000000",0,1
"83474","platform/packages/apps/Settings","Narayan Kamath","Narayan Kamath","2014-02-27 12:00:09.488000000",0,0
"83504","platform/frameworks/opt/telephony","X.J. Lee","Deckard Autoverifier","2014-03-05 00:57:25.228000000",0,-1
"83504","platform/frameworks/opt/telephony","X.J. Lee","X.J. Lee","2014-04-01 17:01:59.914000000",0,0
"83504","platform/frameworks/opt/telephony","X.J. Lee","Wink Saville","2014-04-04 15:28:59.039000000",0,0
"83504","platform/frameworks/opt/telephony","X.J. Lee","Wink Saville","2014-05-28 23:51:04.298000000",1,0
"83504","platform/frameworks/opt/telephony","X.J. Lee","Wink Saville","2014-05-29 01:05:28.261000000",2,1
"83594","platform/packages/apps/Settings","Narayan Kamath","Narayan Kamath","2014-02-27 12:00:19.201000000",2,1
"83594","platform/packages/apps/Settings","Narayan Kamath","Narayan Kamath","2014-03-11 13:05:39.885000000",0,0
"83664","platform/packages/apps/Settings","Rob Fletcher","Alex Klyubin","2014-02-27 20:47:50.577000000",1,1
"83664","platform/packages/apps/Settings","Rob Fletcher","Matthew Xie","2014-02-27 21:32:41.748000000",2,0
"83683","platform/frameworks/opt/telephony","andersk","Tony Marín Cerezuela","2014-02-28 09:48:01.371000000",1,0
"83683","platform/frameworks/opt/telephony","andersk","Tony Marín Cerezuela","2014-02-28 18:29:49.518000000",1,0
"83683","platform/frameworks/opt/telephony","andersk","Tony Marín Cerezuela","2014-02-28 18:30:43.973000000",1,0
"83683","platform/frameworks/opt/telephony","andersk","Wink Saville","2014-02-28 18:37:42.732000000",1,0
"83683","platform/frameworks/opt/telephony","andersk","Wink Saville","2014-03-06 20:33:21.680000000",2,0
"83683","platform/frameworks/opt/telephony","andersk","Deckard Autoverifier","2014-03-07 09:12:12.977000000",0,-1
"83683","platform/frameworks/opt/telephony","andersk","Conley Owens","2014-03-28 16:48:30.522000000",0,-1
"83683","platform/frameworks/opt/telephony","andersk","andersk","2014-03-28 17:12:29.881000000",0,1
"83683","platform/frameworks/opt/telephony","andersk","andersk","2014-03-28 17:30:41.652000000",2,0
